time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705496344,0.5793091032320992,2.3358327880211407,0.41260022601301344,29.729754910349033,0.296748503165554,6.762863216069786,0.7813328873322459,19.943613133746453,2.756275048665974,0.2411877635601988,0.2764653015618596,109600768,43573248,11636736,45137920,43565056,17444864,40210432,134144000,48119808,2973696,9154560,121455.50048714365,0,7644739452.67033,0,0,4,4,9,4,3,43,3,7,4,4,2,13.733,23.933,1,71.133,0.933,12.133,12.467,0.8,129,17.333,6.533,0,0,0,0.003138983050847458,0.0030688995215311,0.1703125,0.004433905146316852,0.003,0.21794520547945206,0.003303030303030303,0.004828928046989722,0.06563039723661486,0.0029684542586750785,0.004855593220338983,0.004724019138755981,0.24906250000000002,0.009872407574391348,0.0046,0.4754237288135594,0.006199999999999998,0.08762970711297072,0.09354058721934369,0.00460378548895899
1705496345,0.5793091032320992,2.335832788021141,0.41260022601301344,29.729754910349033,0.296748503165554,6.762863216069786,0.7813328873322459,19.943613133746453,1.9007313332374123,0.27625618398182494,0.27646530156185967,109600768,43573248,11636736,45137920,43565056,17444864,40210432,134144000,48119808,2973696,9154560,121455.50048714365,0,7644739452.67033,0,0,4,4,9,4,3,43,3,7,4,4,2,13.067,22.733,0.933,69.333,0.933,10.933,11.067,0.8,124.467,16.533,6.733,0,0,0,0.003154639175257732,0.003057142857142857,0.17758620689655172,0.004384693877551021,0.003,0.22427325581395352,0.003303030303030303,0.004853639846743295,0.06597345132743364,0.002966666666666667,0.00488384879725086,0.004702857142857143,0.30999999999999994,0.00987773549000952,0.0046,0.48406169665809784,0.006199999999999998,0.08779982927870252,0.09369026548672568,0.0046040000000000005
1705496346,0.5793091032320992,2.335832788021141,0.41260022601301344,28.55211125827658,0.29674850316555407,6.762863216069786,0.7813328873322459,19.943613133746453,1.9449261652044283,0.27625618398182494,0.27646530156185967,109600768,43573248,11636736,45137920,43565056,17444864,40210432,134144000,48119808,2973696,9154560,121455.50048714365,0,7644739452.67033,0,0,4,4,9,4,3,43,3,7,4,4,2,13.067,22.733,0.933,69.333,0.933,10.933,11.067,0.8,124.467,16.533,6.733,0,0,0,0.003154639175257732,0.003057142857142857,0.17758620689655172,0.004384693877551021,0.003,0.22427325581395352,0.003303030303030303,0.004853639846743295,0.06597345132743364,0.002966666666666667,0.00488384879725086,0.004702857142857143,0.30999999999999994,0.00987773549000952,0.0046,0.48406169665809784,0.006199999999999998,0.08779982927870252,0.09369026548672568,0.0046040000000000005
1705496347,0.5793091032320992,2.335832788021141,0.41260022601301344,28.55211125827658,0.30625082545611787,6.762863216069786,0.7813328873322459,19.943613133746453,1.9891209971714439,0.27625618398182494,0.27646530156185967,109600768,43573248,11636736,45137920,43569152,17444864,40210432,134144000,48119808,2973696,9154560,121455.50048714365,0,7644739452.67033,0,0,4,4,9,4,3,43,3,7,4,4,2,13.067,22.733,0.933,69.333,0.933,10.933,11.067,0.8,124.733,16.8,6.733,0,0,0,0.003154639175257732,0.003057142857142857,0.17758620689655172,0.004384693877551021,0.003,0.22427325581395352,0.003303030303030303,0.0048536773199845985,0.0663339382940109,0.002966666666666667,0.00488384879725086,0.004702857142857143,0.30999999999999994,0.00987773549000952,0.0046,0.48406169665809784,0.006199999999999998,0.08778016316015459,0.0938475499092559,0.0046040000000000005
1705496348,0.5793091032320992,2.335832788021141,0.3547215831972991,28.55211125827658,0.30625082545611787,6.762863216069786,0.7813328873322459,19.943613133746453,2.033315829138459,0.27726294853061384,0.18122761363636436,109600768,43573248,11636736,45137920,43569152,17444864,40210432,134144000,48119808,2973696,8777728,121455.50048714365,0,7644739452.67033,0,0,4,4,9,4,3,43,3,7,4,4,2,13.067,22.733,0.933,69.333,0.933,10.933,11.067,0.8,124.733,16.8,6.733,0,0,0,0.003154639175257732,0.003057142857142857,0.17758620689655172,0.004384693877551021,0.003,0.22427325581395352,0.003303030303030303,0.0048536773199845985,0.0663339382940109,0.002966666666666667,0.00488384879725086,0.004702857142857143,0.30999999999999994,0.00987773549000952,0.0046,0.48406169665809784,0.006199999999999998,0.08778016316015459,0.0938475499092559,0.0046040000000000005
1705496349,0.5793091032320992,2.335832788021141,0.3478449127637488,28.851587168991717,0.30625082545611787,6.762863216069786,0.7813328873322459,19.943613133746453,2.0775106611054754,0.27726294853061384,0.18578104266347764,109600768,43573248,11636736,44556288,43569152,17444864,40210432,134144000,48119808,2973696,8777728,121455.50048714365,0,7644739452.67033,0,0,4,4,9,4,3,43,3,7,4,4,2,13.067,22.733,0.933,77.4,0.933,10.933,11.067,0.8,124.733,16.8,6.733,0,0,0,0.003154639175257732,0.003055776892430279,0.17758620689655172,0.00441058201058201,0.003,0.2242732558139535,0.003303030303030303,0.0048536773199845985,0.0663339382940109,0.002966666666666667,0.00488384879725086,0.0047003984063745015,0.30999999999999994,0.00984051724137931,0.0046,0.48406169665809773,0.006199999999999998,0.08778016316015459,0.0938475499092559,0.0046040000000000005
1705496350,0.5793091032320992,2.335832788021141,0.34096824233019857,28.851587168991717,0.30625082545611787,5.520984737954289,0.7813328873322459,19.943613133746453,2.121705493072491,0.27726294853061384,0.19033447169059092,109600768,43573248,11636736,44556288,43569152,17444864,40210432,134144000,48119808,2973696,8777728,121455.50048714365,0,7644739452.67033,0,0,4,4,9,4,3,43,3,7,4,4,2,13.067,22.733,0.933,77.4,0.933,10.933,11.067,0.8,124.733,16.8,6.733,0,0,0,0.003154639175257732,0.003055776892430279,0.17758620689655172,0.00441058201058201,0.003,0.2242732558139535,0.003303030303030303,0.0048536773199845985,0.0663339382940109,0.002966666666666667,0.00488384879725086,0.0047003984063745015,0.30999999999999994,0.00984051724137931,0.0046,0.48406169665809773,0.006199999999999998,0.08778016316015459,0.0938475499092559,0.0046040000000000005
1705496351,0.5793091032320992,2.5159731246717514,0.3340915718966483,28.851587168991717,0.30625082545611787,5.632374638749299,0.7813328873322459,19.956989724255344,2.1659003250395066,0.27726294853061384,0.19488790071770418,109600768,43573248,11636736,44556288,43569152,17444864,40210432,134021120,48119808,2973696,8777728,121455.50048714365,0,8309418969.46847,0,0,4,4,9,4,3,43,3,7,4,4,2,13.067,22.733,0.933,77.4,0.933,10.933,11.067,0.8,124.733,16.8,6.733,0,0,0,0.003154639175257732,0.003055776892430279,0.17758620689655172,0.00441058201058201,0.003,0.2242732558139535,0.003303030303030303,0.0048536773199845985,0.0663339382940109,0.002966666666666667,0.00488384879725086,0.0047003984063745015,0.30999999999999994,0.00984051724137931,0.0046,0.48406169665809773,0.006199999999999998,0.08778016316015459,0.0938475499092559,0.0046040000000000005
1705496352,0.5793091032320992,2.5159731246717514,0.3272149014630982,28.851587168991717,0.30625082545611787,6.725987921011736,0.7813328873322459,19.956989724255344,2.2100951570065224,0.27726294853061384,0.19944132974481743,109600768,43573248,11636736,44556288,43569152,17649664,40210432,134021120,48119808,2973696,8777728,121455.50048714365,0,8309418969.46847,0,0,4,4,9,4,3,43,3,7,4,4,2,13.067,22.733,0.933,77.4,0.933,10.933,11.067,0.8,124.733,16.8,7.6,0,0,0,0.003154639175257732,0.003055776892430279,0.17758620689655172,0.00441058201058201,0.003,0.2242732558139535,0.003303030303030303,0.0048536773199845985,0.0663339382940109,0.0029468438538205978,0.00488384879725086,0.0047003984063745015,0.30999999999999994,0.00984051724137931,0.0046,0.48406169665809773,0.006199999999999998,0.08778016316015459,0.0938475499092559,0.0046
1705496353,0.5793091032320992,2.5159731246717514,0.32033823102954795,28.851587168991717,0.30625082545611787,6.725987921011736,0.6815365208294923,19.956989724255344,2.7083340913225125,0.27726294853061384,0.20399475877193063,109600768,43573248,11636736,44556288,43569152,17649664,40210432,134021120,48095232,2973696,8777728,121455.50048714365,0,8309418969.46847,0,0,4,4,9,4,3,43,3,7,4,4,2,13.067,22.733,0.933,77.4,0.933,10.933,11.067,0.8,124.733,16.8,7.6,0,0,0,0.003154639175257732,0.003055776892430279,0.17758620689655172,0.00441058201058201,0.003,0.2242732558139535,0.003303030303030303,0.0048536773199845985,0.0663339382940109,0.0029468438538205978,0.00488384879725086,0.0047003984063745015,0.30999999999999994,0.00984051724137931,0.0046,0.48406169665809773,0.006199999999999998,0.08778016316015459,0.0938475499092559,0.0046
1705496354,0.558258810332443,2.5159731246717514,0.3134615605959977,28.851587168991717,0.3151075706151262,6.725987921011736,0.6815365208294923,19.956989724255344,2.7083340913225125,0.27726294853061384,0.2085481877990439,109600768,43573248,11636736,44556288,43569152,17649664,40210432,134021120,48095232,2973696,8777728,89340.35459445983,0,8309418969.46847,0,0,4,4,9,4,3,43,3,7,4,4,2,13.067,23.267,1.2,78.4,1.2,10.933,11.067,1.067,125.467,16.8,8.133,0,0,0,0.003154639175257732,0.0030551181102362202,0.1890625,0.0044338429098576704,0.003,0.2242732558139535,0.003378378378378378,0.00485741663472595,0.0663339382940109,0.0029488817891373804,0.00488384879725086,0.004699212598425197,0.3777777777777778,0.009869585687382297,0.0046,0.48406169665809773,0.007166666666666664,0.08779863481228671,0.0938475499092559,0.0046
1705496355,0.558258810332443,2.5159731246717514,0.30658489016244744,28.851587168991717,0.3151075706151262,6.725987921011736,0.8470686201696992,19.956989724255344,2.7083340913225125,0.27726294853061384,0.21310161682615716,109600768,43573248,11636736,44556288,43569152,17649664,39976960,134021120,48095232,2973696,8777728,89340.35459445983,0,8309418969.46847,0,0,4,4,9,4,3,43,3,7,4,4,2,13.067,23.267,1.2,78.4,1.2,10.933,11.067,1.6,125.467,16.8,8.133,0,0,0,0.003154639175257732,0.0030551181102362202,0.1890625,0.0044338429098576704,0.003,0.2242732558139535,0.0033555555555555556,0.00485741663472595,0.0663339382940109,0.0029488817891373804,0.00488384879725086,0.004699212598425197,0.3777777777777778,0.009869585687382297,0.0046,0.48406169665809773,0.006928571428571427,0.08779863481228671,0.0938475499092559,0.0046
1705496356,0.558258810332443,2.5159731246717514,0.2997082197288972,28.851587168991717,0.3151075706151262,6.725987921011736,0.8470686201696992,19.956989724255344,2.7083340913225125,0.27726294853061384,0.21765504585327042,109600768,43573248,11636736,44556288,43569152,17649664,39976960,134021120,48095232,2973696,8777728,89340.35459445983,0,8309418969.46847,0,0,4,4,9,4,3,43,3,7,4,4,2,13.067,23.267,1.2,78.4,1.2,10.933,11.067,1.6,125.467,16.8,8.133,0,0,0,0.003154639175257732,0.0030551181102362202,0.1890625,0.0044338429098576704,0.003,0.2242732558139535,0.0033555555555555556,0.00485741663472595,0.0663339382940109,0.0029488817891373804,0.00488384879725086,0.004699212598425197,0.3777777777777778,0.009869585687382297,0.0046,0.48406169665809773,0.006928571428571427,0.08779863481228671,0.0938475499092559,0.0046
1705496357,0.558258810332443,2.5159731246717514,0.3221450838439162,28.851587168991717,0.3151075706151262,6.725987921011736,0.8470686201696992,19.954099356584486,2.7083340913225125,0.27726294853061384,0.2222084748803837,109600768,43573248,11636736,44556288,43569152,17649664,39976960,134021120,48095232,2973696,8777728,89340.35459445983,0,8717208251.180515,0,0,4,4,9,4,3,43,3,7,4,4,2,13.067,23.267,1.2,78.4,1.533,10.933,11.067,1.6,132.067,16.8,8.133,0,0,0,0.003154639175257732,0.0030551181102362202,0.1890625,0.0044338429098576704,0.003,0.2242732558139535,0.0033555555555555556,0.00473136587211502,0.0663339382940109,0.0029488817891373804,0.00488384879725086,0.004699212598425197,0.3777777777777778,0.009869585687382297,0.0046,0.48406169665809773,0.006928571428571427,0.08720026642984012,0.0938475499092559,0.0046
1705496358,0.5679961448549936,2.5159731246717514,0.31458139471137847,28.851587168991717,0.3151075706151262,6.725987921011736,0.8470686201696992,19.954099356584486,2.7083340913225125,0.28055823939882735,0.22676190390749695,109608960,43573248,11636736,44556288,43569152,17649664,39976960,134021120,48095232,2973696,8777728,117590.12426690727,0,8717208251.180515,0,0,4,4,9,4,3,43,3,7,4,4,2,13.067,23.267,1.2,78.4,1.533,10.933,11.067,1.6,132.067,16.8,8.133,0,0,0,0.003154639175257732,0.0030551181102362202,0.1890625,0.0044338429098576704,0.003,0.2242732558139535,0.0033555555555555556,0.00473136587211502,0.0663339382940109,0.0029488817891373804,0.00488384879725086,0.004699212598425197,0.3777777777777778,0.009869585687382297,0.0046,0.48406169665809773,0.006928571428571427,0.08720026642984012,0.0938475499092559,0.0046
1705496359,0.5679961448549936,2.5159731246717514,0.3070177055788407,28.851587168991717,0.3151075706151262,6.725987921011736,0.8470686201696992,19.954099356584486,2.7083340913225125,0.28055823939882735,0.2732057416267954,109608960,43573248,11636736,44556288,43569152,17649664,39976960,134021120,48095232,2973696,8777728,117590.12426690727,0,8717208251.180515,0,0,4,4,9,4,3,43,3,7,4,4,2,13.667,23.267,1.2,78.4,1.533,10.933,11.067,1.6,132.067,16.8,8.133,0,0,0,0.003160958904109589,0.0030551181102362202,0.1890625,0.0044338429098576704,0.003,0.2242732558139535,0.0033555555555555556,0.00473136587211502,0.0663339382940109,0.0029488817891373804,0.004895205479452055,0.004699212598425197,0.3777777777777778,0.009869585687382297,0.0046,0.48406169665809773,0.006928571428571427,0.08720026642984012,0.0938475499092559,0.0046
1705496360,0.5679961448549936,2.5954136385887283,0.29945401644630293,28.851587168991717,0.3151075706151262,6.725987921011735,0.8470686201696992,19.954099356584486,2.7083340913225125,0.28055823939882735,0.2732057416267954,109608960,43544576,11636736,44556288,43569152,17649664,39976960,134021120,48095232,2973696,8777728,117590.12426690727,0,8717208251.180515,0,0,4,4,9,4,3,43,3,7,4,4,2,14.067,24.733,1.533,81.333,1.533,13.2,13.2,1.6,139.867,17.933,8.667,0,0,0,0.0031689655172413797,0.003087301587301587,0.19642857142857142,0.004507246376811594,0.003,0.22543103448275864,0.0033555555555555556,0.004784403669724771,0.06679824561403509,0.0029433962264150946,0.004909655172413794,0.0047571428571428565,0.41730769230769227,0.011012690355329985,0.0046,0.4881840796019902,0.006928571428571427,0.08727750986409472,0.09371052631578948,0.004588679245283019
1705496361,0.5679961448549936,2.5954136385887283,0.5569570298281429,24.306471881517727,0.3231719069991533,6.725987921011735,0.8470686201696992,19.954099356584486,2.7083340913225125,0.24469822043300055,0.2732057416267954,109608960,43544576,11907072,44556288,43565056,17649664,39976960,134021120,48095232,2973696,8777728,117590.12426690727,0,8717208251.180515,0,0,4,4,9,4,3,43,3,7,4,4,2,14.067,24.733,1.533,81.333,1.533,13.2,13.2,1.6,139.867,17.933,8.667,0,0,0,0.0031689655172413797,0.003087301587301587,0.19642857142857142,0.004507246376811594,0.003,0.22543103448275864,0.0033555555555555556,0.004784403669724771,0.06679824561403509,0.0029433962264150946,0.004909655172413794,0.0047571428571428565,0.41730769230769227,0.011012690355329985,0.0046,0.4881840796019902,0.006928571428571427,0.08727750986409472,0.09371052631578948,0.004588679245283019
1705496362,0.5679961448549936,2.5954136385887283,0.5569570298281429,24.80423402033217,0.3231719069991533,6.725987921011735,0.8470686201696992,19.954099356584486,2.7083340913225125,0.24002224977635345,0.2732057416267954,109608960,43544576,11907072,44556288,43565056,17649664,39976960,134021120,48095232,2973696,8777728,117590.12426690727,0,8717208251.180515,0,0,4,4,9,4,3,43,3,7,4,4,2,14.067,24.733,1.533,81.333,1.533,13.2,13.2,1.6,140.733,18.8,8.667,0,0,0,0.0031689655172413797,0.003087301587301587,0.19642857142857142,0.004507246376811594,0.003,0.22543103448275864,0.0033555555555555556,0.0047941851568477425,0.06723259762308999,0.0029433962264150946,0.004909655172413794,0.0047571428571428565,0.41730769230769227,0.011012690355329985,0.0046,0.4881840796019902,0.006928571428571427,0.08729230100043495,0.0935823429541596,0.004588679245283019
1705496363,0.5679961448549936,2.5954136385887283,0.5569570298281429,25.30199615914662,0.32317190699915327,6.725987921011735,0.8470686201696992,19.954099356584486,2.7083340913225125,0.2353462791197063,0.2732057416267954,109608960,43544576,11907072,44556288,43565056,17649664,39976960,134021120,48095232,2973696,8777728,117590.12426690727,0,8717208251.180515,0,0,4,4,9,4,3,43,3,7,4,4,2,14.067,24.733,1.533,81.333,1.533,13.2,13.2,1.6,140.733,18.8,8.667,0,0,0,0.0031689655172413797,0.003087301587301587,0.19642857142857142,0.004507246376811594,0.003,0.22543103448275864,0.0033555555555555556,0.0047941851568477425,0.06723259762308999,0.0029433962264150946,0.004909655172413794,0.0047571428571428565,0.41730769230769227,0.011012690355329985,0.0046,0.4881840796019902,0.006928571428571427,0.08729230100043495,0.0935823429541596,0.004588679245283019
1705496364,0.5679961448549936,2.5954136385887283,0.5569570298281429,29.865728328866894,0.32317190699915327,6.725987921011735,0.8470686201696992,19.943668332630658,2.7568329718004887,0.23067030846305922,0.2732057416267954,109608960,43544576,11907072,44556288,43565056,17649664,39976960,134107136,48082944,2973696,8777728,117590.12426690727,0,8266157323.217115,0,0,4,4,9,4,3,43,3,7,4,4,2,14.067,25.4,1.533,74.067,1.533,13.2,13.2,1.6,140.733,18.8,8.667,0,0,0,0.0031689655172413797,0.0031052631578947364,0.19642857142857142,0.004611384783798577,0.003,0.2254310344827586,0.0033555555555555556,0.0047941851568477425,0.06723259762308999,0.0029433962264150946,0.004909655172413794,0.004789473684210526,0.41730769230769227,0.013598591549295784,0.0046,0.4881840796019901,0.006928571428571427,0.08729230100043495,0.0935823429541596,0.004588679245283019
1705496365,0.5679961448549936,2.5954136385887283,0.5569570298281429,25.291045392092705,0.32317190699915327,6.725987921011735,0.8470686201696992,19.943668332630658,2.7568329718004887,0.22599433780641204,0.22726733452950648,109608960,43544576,11907072,44556288,43565056,17649664,39976960,134107136,48082944,2973696,8777728,117590.12426690727,0,8266157323.217115,0,0,4,4,9,4,3,43,3,7,4,4,2,14.067,25.4,1.533,74.067,1.533,13.2,13.2,1.6,140.733,18.8,8.667,0,0,0,0.0031689655172413797,0.0031052631578947364,0.19642857142857142,0.004611384783798577,0.003,0.2254310344827586,0.0033555555555555556,0.0047941851568477425,0.06723259762308999,0.0029433962264150946,0.004909655172413794,0.004789473684210526,0.41730769230769227,0.013598591549295784,0.0046,0.4881840796019901,0.006928571428571427,0.08729230100043495,0.0935823429541596,0.004588679245283019
1705496366,0.5679961448549936,2.5954136385887283,0.5569570298281429,24.793283253278258,0.32317190699915327,6.725987921011735,0.8470686201696992,19.943668332630658,2.7568329718004887,0.22131836714976497,0.29002480188735547,109608960,43544576,11907072,44556288,43565056,17649664,39976960,134107136,48082944,2973696,8822784,117590.12426690727,0,8266157323.217115,0,0,4,4,9,4,3,43,3,7,4,4,2,14.067,25.4,1.533,74.067,1.533,13.2,13.2,1.6,140.733,18.8,8.667,0,0,0,0.0031689655172413797,0.0031052631578947364,0.19642857142857142,0.004611384783798577,0.003,0.2254310344827586,0.0033555555555555556,0.0047941851568477425,0.06723259762308999,0.0029433962264150946,0.004909655172413794,0.004789473684210526,0.41730769230769227,0.013598591549295784,0.0046,0.4881840796019901,0.006928571428571427,0.08729230100043495,0.0935823429541596,0.004588679245283019
