time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,istio-init_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,istio-init_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705790776,2.3143911035222535,2.1443486372116345,0.18766529925854197,0.22515193370165726,3.8430192285637994,5.420219248750578,0.46901248084081376,0.08904829577496574,0.6162013588634995,0.9665297356265014,0.00498351440462681,0.27261021535429597,0.9384165825765305,39.9209491777142,1.1495217788607974,199954432,71221248,5918720,430616576,101847040,,323588096,38522880,4440064,256266240,92663808,4116480,3960832,300617728,16879616,38477824,0,1910360.8317786776,0,986555.7258594263,67465.51369157917,0,0,0,1572025.5863539446,10,6,7,4,8,,16,6,4,3,11,1,3,7,34,10,7.467,4,24.867,2.4,2.2,2.333,18.867,0.00995879120879121,0.0031987577639751553,0.0378584229390681,0.1695121951219512,0.0028292682926829267,0.003514285714285714,0.07051809210526315,0.02197486033519553,0.004957763975155279,0.2167293233082707,0.23390243902439026,0.00464390243902439,0.007555555555555555,0.09660361842105263
1705790777,2.3143911035222535,2.1443486372116345,0.18766529925854197,0.22515193370165726,4.681233009122207,4.519988584273717,0.46901248084081376,0.08904829577496574,0.6162013588634995,0.9665297356265014,0.00498351440462681,0.277900056794769,0.9384165825765305,39.9209491777142,1.1495217788607974,199954432,71221248,5918720,430616576,101847040,,323588096,38522880,4440064,256266240,92663808,4116480,3960832,300617728,16879616,38477824,0,1910360.8317786776,0,986555.7258594263,67465.51369157917,0,0,0,1572025.5863539446,10,6,7,4,8,,16,6,4,3,11,1,3,7,34,10,7,4,24.867,2.067,1.733,1.867,17.533,0.009932432432432432,0.0031987577639751553,0.0378584229390681,0.1697674418604651,0.0027954545454545454,0.0035205479452054796,0.07078075709779179,0.021958333333333337,0.004957763975155279,0.2167293233082707,0.23395348837209304,0.0045590909090909085,0.007578947368421053,0.09686908517350158
1705790778,2.3143911035222535,1.388066976004627,0.18766529925854197,0.22515193370165726,4.681233009122207,4.429651596794541,0.46901248084081376,0.08656775755823419,0.6162013588634995,0.9401288952183204,0.00498351440462681,0.31739048642838014,0.9384165825765305,39.9209491777142,1.1495217788607974,199954432,71221248,5918720,430616576,101847040,,323588096,38522880,4440064,256266240,92663808,4116480,3960832,300617728,16879616,38477824,0,1809108.1121711482,0,986555.7258594263,67465.51369157917,0,0,0,1572025.5863539446,10,6,7,4,8,,16,6,4,3,11,1,3,7,34,10,7,4,24.867,2.067,1.733,1.8,17.533,0.009932432432432432,0.0031882352941176467,0.0378584229390681,0.1697674418604651,0.0027954545454545454,0.003493506493506494,0.07078075709779179,0.021958333333333337,0.004938823529411765,0.2167293233082707,0.23395348837209304,0.0045590909090909085,0.007473684210526316,0.09686908517350158
1705790779,2.3143911035222535,1.5411938467648938,0.18766529925854197,0.22351954661115003,4.681233009122207,5.479481011160623,0.46901248084081376,0.08656775755823419,0.6162013588634995,0.9401288952183204,0.00498351440462681,0.31739048642838014,0.9384165825765305,39.9209491777142,1.1495217788607974,199954432,71274496,5918720,430612480,101847040,,324333568,38522880,4440064,256266240,92663808,4116480,3960832,300617728,16879616,38477824,0,1504890.835864281,0,986555.7258594263,67465.51369157917,0,0,0,1572025.5863539446,10,6,7,4,8,,17,6,4,3,11,1,3,7,34,10,7,4,24.867,2.067,1.733,1.8,17.533,0.009932432432432432,0.0031882352941176467,0.0378584229390681,0.1697674418604651,0.0027954545454545454,0.003493506493506494,0.07078075709779179,0.021958333333333337,0.004938823529411765,0.2167293233082707,0.23395348837209304,0.0045590909090909085,0.007473684210526316,0.09686908517350158
1705790780,2.3143911035222535,1.5775644176063714,0.18766529925854197,0.22351954661115003,4.681233009122207,5.479481011160623,0.46901248084081376,0.08656775755823419,0.6162013588634995,0.9401288952183204,0.00498351440462681,0.31739048642838014,0.9384165825765305,39.9209491777142,1.1495217788607974,199954432,71274496,5918720,430612480,101847040,,324333568,38522880,4440064,256266240,92663808,4116480,3960832,300617728,16879616,38477824,0,1540404.6934295595,0,986555.7258594263,67465.51369157917,0,0,0,1572025.5863539446,10,6,7,4,8,,17,6,4,3,11,1,3,7,34,10,8.333,4.267,26.333,1.6,1.733,1.8,17.267,0.0101171875,0.0031648351648351646,0.037928082191780815,0.1688235294117647,0.0027954545454545454,0.003493506493506494,0.0705859375,0.0220234375,0.004896703296703296,0.2130434782608695,0.23376470588235293,0.0045590909090909085,0.007473684210526316,0.0968046875
1705790781,2.3143911035222535,1.6139349884478484,0.19510077637969975,0.22351954661115003,4.681233009122207,5.479481011160623,0.46901248084081376,0.08656775755823419,0.6162013588634995,0.9401288952183204,0.00498351440462681,0.31739048642838014,0.9384165825765305,39.9209491777142,0.95173697745964,199954432,71274496,5943296,430612480,101847040,,324333568,38522880,4440064,256266240,92663808,4116480,3960832,300617728,16879616,38477824,0,1575918.5509948377,0,986555.7258594263,67465.51369157917,0,0,0,1301545.4840085285,10,6,7,4,8,,17,6,4,3,11,1,3,7,34,10,8.333,4.267,26.333,1.6,1.733,1.8,17.267,0.0101171875,0.0031648351648351646,0.037928082191780815,0.1688235294117647,0.0027954545454545454,0.003493506493506494,0.0705859375,0.0220234375,0.004896703296703296,0.2130434782608695,0.23376470588235293,0.0045590909090909085,0.007473684210526316,0.0968046875
1705790782,2.3143911035222535,1.6503055592893259,0.19510077637969975,0.22351954661115003,4.681233009122207,5.479481011160623,0.46901248084081376,0.08656775755823419,0.6162013588634995,0.9401288952183204,0.00498351440462681,0.27548788909791333,0.9384165825765305,39.9209491777142,0.9325782811452935,199954432,71274496,5943296,430612480,101847040,,324333568,38522880,4440064,256266240,92663808,4116480,3960832,300617728,16879616,38477824,0,1611432.408560116,0,986555.7258594263,67465.51369157917,0,0,0,1275345.0575692966,10,6,7,4,8,,17,6,4,3,11,1,3,7,34,10,8.867,4.267,26.333,1.6,1.733,1.8,17.267,0.010346153846153845,0.0031648351648351646,0.037928082191780815,0.1688235294117647,0.0027954545454545454,0.003493506493506494,0.0705859375,0.022069230769230768,0.004896703296703296,0.2130434782608695,0.23376470588235293,0.0045590909090909085,0.007473684210526316,0.0968046875
1705790783,2.3143911035222535,1.686676130130803,0.19510077637969975,0.22351954661115003,4.681233009122207,5.479481011160623,0.46901248084081376,0.07290742588477596,0.5286061289335435,0.9401288952183204,0.00498351440462681,0.2701980476574403,0.9384165825765305,39.9209491777142,1.1524035529124734,199954432,71274496,5943296,430612480,101847040,,324333568,38522880,4440064,256266240,92663808,4116480,3960832,300617728,16879616,38563840,0,1646946.2661253943,0,986555.7258594263,45449.54142848894,0,0,0,1569258.9204025618,10,6,7,4,8,,17,6,4,3,11,1,3,7,34,10,8.867,4.267,26.333,1.6,1.733,1.8,17.267,0.010346153846153845,0.0031648351648351646,0.037928082191780815,0.1688235294117647,0.0027954545454545454,0.003493506493506494,0.0705859375,0.022069230769230768,0.004896703296703296,0.2130434782608695,0.23376470588235293,0.0045590909090909085,0.007473684210526316,0.0968046875
1705790784,2.2426022046697236,1.7230467009722805,0.19510077637969975,0.22351954661115003,4.681233009122207,5.479481011160623,0.46901248084081376,0.07440571866023529,0.47480089827335564,0.9401288952183204,0.00498351440462681,0.26490820621696726,0.971942918671021,33.4560541062103,1.1524035529124734,199966720,71274496,5943296,430612480,101847040,,324333568,38522880,4440064,256270336,92663808,4116480,3960832,300617728,16879616,38563840,0,1682460.123690673,0,986555.7258594263,32081.565148922153,0,0,0,1569258.9204025618,10,6,7,4,8,,17,6,4,3,11,1,3,7,34,10,8.867,4.267,26.333,1.6,1.733,1.8,17.267,0.010346153846153845,0.0031648351648351646,0.037928082191780815,0.1688235294117647,0.0027954545454545454,0.003493506493506494,0.0705859375,0.022069230769230768,0.004896703296703296,0.2130434782608695,0.23376470588235293,0.0045590909090909085,0.007473684210526316,0.0968046875
1705790785,2.2426022046697236,1.759417271813758,0.19510077637969975,0.22351954661115003,4.681233009122207,5.479481011160623,0.4046070683728039,0.07590401143569463,0.484542102345314,0.9401288952183204,0.00498351440462681,0.2596183647764943,1.1599575357462992,28.042437500000002,1.1524035529124734,199966720,71274496,5943296,430612480,101847040,,324333568,38522880,4440064,256270336,92663808,4116480,3960832,300617728,16879616,38563840,0,1717973.9812559513,0,1046026.2999745354,32739.76329934678,0,0,0,1569258.9204025618,10,6,7,4,8,,17,6,4,3,11,1,3,7,34,10,8.867,4.267,26.333,1.6,1.733,1.8,17.267,0.010346153846153845,0.0031648351648351646,0.037928082191780815,0.1688235294117647,0.0027954545454545454,0.003493506493506494,0.0705859375,0.022069230769230768,0.004896703296703296,0.2130434782608695,0.23376470588235293,0.0045590909090909085,0.007473684210526316,0.0968046875
1705790786,2.0536075551800983,1.7957878426552356,0.19510077637969975,0.22351954661115003,4.681233009122207,5.479481011160623,0.34063500000000024,0.07740230421115397,0.49428330641727236,0.9401288952183204,0.00498351440462681,0.2543285233360213,1.1599575357462992,33.19445116424841,1.1524035529124734,199966720,71274496,5943296,430612480,101847040,,324333568,38522880,4440064,256270336,92663808,4116480,3960832,300617728,16879616,38563840,0,1753487.83882123,0,880640,33397.96144977142,0,0,0,1569258.9204025618,10,6,7,4,8,,17,6,4,3,11,1,3,7,34,10,8.867,4.267,26.333,1.6,1.733,1.8,17.267,0.010346153846153845,0.0031648351648351646,0.037928082191780815,0.1688235294117647,0.0027954545454545454,0.003493506493506494,0.0705859375,0.022069230769230768,0.004896703296703296,0.2130434782608695,0.23376470588235293,0.0045590909090909085,0.007473684210526316,0.0968046875
1705790787,2.0536075551800983,2.182234250488643,0.19510077637969975,0.21516359309934632,3.8544102288859974,5.479481011160623,0.34063500000000024,0.08989756652755958,0.5844722443174982,0.9401288952183204,0.003379951243653449,0.24903868189554826,1.1599575357462992,32.52879482337843,1.1524035529124734,199966720,71274496,5943296,430612480,101847040,,324333568,38522880,4440064,256270336,92663808,4116480,3960832,300617728,16879616,38563840,0,2130831.4539167043,0,880640,39491.88902547786,0,0,0,1569258.9204025618,10,6,7,4,8,,17,6,4,3,11,1,3,7,34,10,8.867,4.267,26.333,1.6,1.733,1.8,17.267,0.010346153846153845,0.0031648351648351646,0.037928082191780815,0.1688235294117647,0.0027954545454545454,0.003493506493506494,0.0705859375,0.022069230769230768,0.004896703296703296,0.2130434782608695,0.23376470588235293,0.0045590909090909085,0.007473684210526316,0.0968046875
1705790788,2.0536075551800983,2.182234250488643,0.19510077637969975,0.21516359309934632,4.909276073619624,5.479481011160623,0.47795504471120936,0.08989756652755958,0.5844722443174982,0.9401288952183204,0.003379951243653449,0.24374884045507533,0.9847991146922092,31.86313848250845,1.1524035529124734,199966720,71274496,5943296,430612480,105582592,,324333568,38559744,4440064,256270336,92663808,4116480,3960832,300617728,16879616,38563840,0,2130831.4539167043,0,990667.2287926864,39491.88902547786,0,0,0,1569258.9204025618,10,6,7,4,8,,17,6,4,3,11,1,3,7,34,10,8.867,4.267,26.333,1.6,1.8,1.8,17.267,0.010346153846153845,0.0031648351648351646,0.037928082191780815,0.1688235294117647,0.0027380952380952383,0.003493506493506494,0.0705859375,0.022069230769230768,0.004896703296703296,0.2130434782608695,0.23376470588235293,0.004547619047619048,0.007473684210526316,0.0968046875
1705790789,2.0536075551800983,2.182234250488643,0.19096872106183765,0.21516359309934632,4.909276073619624,6.029259136579444,0.47795504471120936,0.08989756652755958,0.5844722443174982,0.9401288952183204,0.003379951243653449,0.23845899901460227,0.9654664890964374,39.90357712989413,1.1524035529124734,199966720,71274496,5943296,430612480,105582592,,324333568,38559744,4440064,256270336,92663808,4116480,3960832,300617728,14282752,38563840,0,2130831.4539167043,0,990667.2287926864,39491.88902547786,0,0,0,1569258.9204025618,10,6,7,4,8,,17,6,4,3,11,1,3,7,36,10,8.867,4.267,26.333,1.6,1.8,1.8,17.267,0.010346153846153845,0.0031648351648351646,0.037928082191780815,0.1688235294117647,0.0027380952380952383,0.003493506493506494,0.0705859375,0.022069230769230768,0.004896703296703296,0.2130434782608695,0.23376470588235293,0.004547619047619048,0.007473684210526316,0.0968046875
1705790790,2.053607555180098,2.182234250488643,0.19096872106183765,0.21516359309934632,4.909276073619624,6.029259136579444,0.47795504471120936,0.08989756652755958,0.5844722443174982,0.9401288952183204,0.003379951243653449,0.23316915757412926,0.9461338635006658,39.90357712989413,1.1920244238510813,199966720,71274496,5943296,430612480,105582592,,324333568,38559744,4440064,256270336,92663808,4116480,3960832,300617728,14282752,38563840,0,2130831.4539167043,0,990667.2287926864,39491.88902547786,0,0,0,1549293.4914759677,10,6,7,4,8,,17,6,4,3,11,1,3,7,36,10,8.867,4.267,26.333,1.6,1.8,1.8,17.267,0.010346153846153845,0.0031648351648351646,0.037928082191780815,0.1688235294117647,0.0027380952380952383,0.003493506493506494,0.0705859375,0.022069230769230768,0.004896703296703296,0.2130434782608695,0.23376470588235293,0.004547619047619048,0.007473684210526316,0.0968046875
1705790791,2.053607555180098,2.182234250488643,0.19096872106183765,0.2066259211861785,4.909276073619624,6.029259136579444,0.47795504471120936,0.0787237984391091,0.5844722443174982,0.9401288952183204,0.003379951243653449,0.22266017498523386,0.9012819992697587,39.90357712989413,1.1920244238510813,199966720,71274496,5943296,430616576,105582592,,324333568,38559744,4440064,256270336,92663808,4116480,3960832,300617728,14282752,38563840,0,2130831.4539167043,0,990667.2287926864,39491.88902547786,0,0,0,1549293.4914759677,10,6,7,4,8,,17,6,4,3,11,1,3,8,36,10,8.867,4.267,24.2,1.6,1.8,1.8,17.267,0.010346153846153845,0.0031648351648351646,0.036759581881533096,0.1688235294117647,0.0027380952380952383,0.003493506493506494,0.0705859375,0.022069230769230768,0.004896703296703296,0.20945312499999985,0.23376470588235293,0.004547619047619048,0.007473684210526316,0.0968046875
1705790792,2.053607555180098,2.182234250488643,0.19096872106183765,0.2066259211861785,4.909276073619624,6.029259136579444,0.47795504471120936,0.07722550566364976,0.5844722443174982,0.9401288952183204,0.003379951243653449,0.21755902318369807,0.9012819992697587,39.90357712989413,1.1920244238510813,199966720,71274496,5943296,430616576,105582592,,324333568,38559744,4440064,256270336,92663808,4116480,3960832,300617728,14282752,38563840,0,2130831.4539167043,0,990667.2287926864,39491.88902547786,0,0,0,1549293.4914759677,10,6,7,4,8,,17,6,4,3,11,1,3,8,36,10,9.467,4.267,24.2,2.133,2.4,2.4,20.533,0.010191326530612244,0.0031648351648351646,0.036759581881533096,0.16647727272727272,0.0027555555555555554,0.0034878048780487805,0.07011922503725783,0.022038265306122448,0.004896703296703296,0.20945312499999985,0.23329545454545456,0.004551111111111111,0.007449999999999999,0.09676602086438155
1705790793,2.053607555180098,2.182234250488643,0.19096872106183765,0.2066259211861785,4.909276073619624,6.029259136579444,0.47795504471120936,0.07572721288819044,0.5844722443174982,0.9576884526319397,0.004754047643601145,0.21245787138216235,0.9012819992697587,39.90357712989413,1.1920244238510813,199966720,71274496,5943296,430616576,105582592,,324333568,38559744,4440064,256270336,92663808,4116480,3960832,300617728,14282752,38563840,0,2130831.4539167043,0,990667.2287926864,39491.88902547786,0,0,0,1549293.4914759677,10,6,7,4,8,,17,6,4,3,11,1,3,8,36,10,9.467,4.133,24.2,2.133,2.4,2.667,20.533,0.010191326530612244,0.003125,0.036759581881533096,0.16647727272727272,0.0027555555555555554,0.003426966292134831,0.07011922503725783,0.022038265306122448,0.004825,0.20945312499999985,0.23329545454545456,0.004551111111111111,0.007157894736842105,0.09676602086438155
1705790794,2.053607555180098,2.182234250488643,0.1864191033138399,0.2066259211861785,4.909276073619624,6.029259136579444,0.47795504471120936,0.0742289201127311,0.5844722443174982,0.9576884526319397,0.004754047643601145,0.313433347294673,0.9012819992697589,39.90357712989413,1.1920244238510813,199966720,71274496,5943296,430616576,105582592,,324333568,38559744,4440064,256270336,92663808,4116480,3960832,300617728,14282752,38563840,0,2130831.4539167043,0,990667.2287926864,39491.88902547786,0,0,0,1549293.4914759677,10,6,7,4,8,,17,6,4,3,11,1,3,8,36,10,9.467,4.133,24.2,2.133,2.4,2.667,20.533,0.010191326530612244,0.003125,0.036759581881533096,0.16647727272727272,0.0027555555555555554,0.003426966292134831,0.07011922503725783,0.022038265306122448,0.004825,0.20945312499999985,0.23329545454545456,0.004551111111111111,0.007157894736842105,0.09676602086438155
1705790795,2.053607555180098,2.182234250488643,0.1864191033138399,0.2066259211861785,4.909276073619624,6.675765676759449,0.47795504471120936,0.07273062733727177,0.5844722443174982,0.7029799112379679,0.004754047643601145,0.313433347294673,0.9012819992697589,39.90357712989413,1.188852704397427,199966720,71274496,5943296,430616576,105582592,,323260416,38559744,4440064,256270336,92663808,4116480,3960832,300617728,14282752,38645760,0,2130831.4539167043,0,990667.2287926864,39491.88902547786,0,0,0,1532748.0885149075,10,6,7,4,8,,22,6,4,3,11,1,3,8,36,11,8.533,3.667,22.6,2.8,2.4,2.667,21.733,0.0105078125,0.0031197604790419156,0.03679078014184397,0.16521739130434782,0.0027555555555555554,0.003426966292134831,0.07009658246656761,0.0221015625,0.004815568862275449,0.21522123893805314,0.2330434782608696,0.004551111111111111,0.007157894736842105,0.09681277860326895
1705790796,2.053607555180098,2.182234250488643,0.1864191033138399,0.2066259211861785,4.916614696711167,6.675765676759449,0.47795504471120936,0.07123233456181245,0.5844722443174982,0.7192237352598264,0.004754047643601145,0.313433347294673,0.9012819992697589,39.90357712989413,1.188852704397427,199966720,71274496,5943296,430616576,105582592,,323260416,38559744,4440064,256270336,92663808,4116480,3960832,300617728,14282752,38645760,0,2130831.4539167043,0,990667.2287926864,39491.88902547786,0,0,0,1532748.0885149075,10,6,7,4,8,,22,6,4,3,11,1,3,8,36,11,8.533,3.667,22.6,2.8,2.4,2.667,21.733,0.0105078125,0.0031197604790419156,0.03679078014184397,0.16521739130434782,0.0027555555555555554,0.003426966292134831,0.07009658246656761,0.0221015625,0.004815568862275449,0.21522123893805314,0.2330434782608696,0.004551111111111111,0.007157894736842105,0.09681277860326895
