time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,paymentservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705514552,0.6050473668126649,1.5600698602794043,0.3969346622369884,22.140651843373966,0.3126249554790422,7.1626698816309675,0.5263623978201633,3.157680786512517,2.3472096255953154,0.2697032740351609,0.2060116108729836,108556288,44298240,11595776,45854720,43372544,16494592,33308672,10375168,46465024,2977792,8638464,41723.54079657736,0,0,0,0,0,14443.131931098927,4,4,9,4,3,31,3,4,4,4,2,11.2,18.067,0.6,53.667,0.667,9.333,8.933,0.667,100.333,13.733,5,0,0.00299601593625498,0.0030554854981084487,0.5,0.0032669023420238623,0.003133333333333334,1.3079646017699116,0.0040526315789473685,0.004875511875511875,0.1686731107205624,0.002933884297520661,0.0045992031872509965,0.004699873896595208,0.9571428571428571,0.006613475177304967,0.00484,2.2615929203539826,0.00855,0.21973684210526312,0.23478910369068542,0.004586776859504133
1705514553,0.6050473668126649,1.5600698602794043,0.3969346622369884,26.685665426617344,0.3126249554790422,7.1626698816309675,0.5263623978201633,3.157680786512517,2.3472096255953154,0.2697032740351609,0.2060116108729836,108556288,44298240,11595776,45854720,43372544,16494592,33308672,10375168,46465024,2977792,8638464,41723.54079657736,0,0,0,0,0,14443.131931098927,4,4,9,4,3,31,3,4,4,4,2,11.2,18.067,0.6,53.667,0.667,10.8,8.933,0.667,100.333,13.733,5,0,0.00299601593625498,0.0030554854981084487,0.5,0.0032669023420238623,0.003133333333333334,1.4663461538461537,0.0040526315789473685,0.004875511875511875,0.1686731107205624,0.002933884297520661,0.0045992031872509965,0.004699873896595208,0.9571428571428571,0.006613475177304967,0.00484,2.2932692307692304,0.00855,0.21973684210526312,0.23478910369068542,0.004586776859504133
1705514554,0.6050473668126649,1.5600698602794043,0.3969346622369884,26.685665426617344,0.3126249554790422,7.1626698816309675,0.5263623978201633,3.157680786512517,2.3472096255953154,0.2677756968161285,0.2060116108729836,108556288,44298240,11595776,45854720,43372544,16494592,33308672,10375168,46465024,2977792,8638464,41723.54079657736,0,0,0,0,0,18050.016525283685,4,4,9,4,3,31,3,4,4,4,2,11.2,18.4,0.8,54.467,0.867,10.8,8.933,0.867,102.133,14.867,5.4,0,0.00299601593625498,0.0030554156171284635,0.5625,0.0032639011473962927,0.003064516129032258,1.4663461538461537,0.0039,0.10099529109589042,0.175,0.002933884297520661,0.0045992031872509965,0.004699748110831233,0.9625,0.006517857142857142,0.0047161290322580655,2.2932692307692304,0.008388888888888888,0.2201990582191781,0.235,0.004586776859504133
1705514555,0.6050473668126649,1.5600698602794043,0.3969346622369884,26.685665426617344,0.3126249554790422,7.1626698816309675,0.4383458321980017,3.157680786512517,2.3472096255953154,0.2677756968161285,0.2060116108729836,108556288,44298240,11595776,45854720,43372544,16494592,33308672,10375168,46465024,2977792,8638464,41723.54079657736,0,0,0,0,0,18050.016525283685,4,4,9,4,3,31,3,4,4,4,2,11.2,18.4,0.8,54.467,0.867,10.8,8.933,0.867,102.133,14.867,5.4,0,0.00299601593625498,0.0030554156171284635,0.5625,0.0032639011473962927,0.003064516129032258,1.4663461538461537,0.0039,0.10099529109589042,0.175,0.002933884297520661,0.0045992031872509965,0.004699748110831233,0.9625,0.006517857142857142,0.0047161290322580655,2.2932692307692304,0.008388888888888888,0.2201990582191781,0.235,0.004586776859504133
1705514556,0.6050473668126649,1.5600698602794043,0.3969346622369884,26.685665426617344,0.3126249554790422,7.1626698816309675,0.4295731255676656,3.157680786512517,2.3472096255953154,0.2677756968161285,0.2060116108729836,108556288,44298240,11595776,45854720,43372544,16494592,33308672,10375168,46465024,2977792,8638464,41723.54079657736,0,0,0,0,0,18050.016525283685,4,4,9,4,3,31,3,4,4,4,2,11.2,18.4,0.8,54.467,0.867,10.8,8.933,0.867,102.133,14.867,5.4,0,0.00299601593625498,0.0030554156171284635,0.5625,0.0032639011473962927,0.003064516129032258,1.4663461538461537,0.0039,0.10099529109589042,0.175,0.002933884297520661,0.0045992031872509965,0.004699748110831233,0.9625,0.006517857142857142,0.0047161290322580655,2.2932692307692304,0.008388888888888888,0.2201990582191781,0.235,0.004586776859504133
1705514557,0.6050473668126649,1.5600698602794043,0.3969346622369884,26.685665426617344,0.3126249554790422,7.1626698816309675,0.6357647058823478,3.157680786512517,2.3472096255953154,0.2677756968161285,0.2060116108729836,108556288,44298240,11595776,45854720,43372544,16494592,33128448,10375168,46465024,2977792,8638464,41723.54079657736,0,0,0,0,0,18050.016525283685,4,4,9,4,3,31,3,4,4,4,2,11.2,18.4,0.8,60.133,0.867,10.8,8.933,1,102.133,14.867,5.4,0,0.00299601593625498,0.0030554156171284635,0.5625,0.00326299957026214,0.003064516129032258,1.4663461538461537,0.0036956521739130435,0.10099529109589042,0.175,0.002933884297520661,0.0045992031872509965,0.004699748110831233,0.9625,0.006535971223021582,0.0047161290322580655,2.2932692307692304,0.0080625,0.2201990582191781,0.235,0.004586776859504133
1705514558,0.6050473668126649,1.5600698602794043,0.3969346622369884,26.685665426617344,0.3126249554790422,7.1626698816309675,0.6357647058823478,3.157680786512517,2.3472096255953154,0.2677756968161285,0.2060116108729836,108556288,44298240,11595776,45854720,43372544,16494592,33128448,10375168,46465024,2977792,8638464,41723.54079657736,0,0,0,0,0,18050.016525283685,4,4,9,4,3,31,3,4,4,4,2,11.2,18.4,0.8,60.133,0.867,10.8,8.933,1,102.133,14.867,5.4,0,0.00299601593625498,0.0030554156171284635,0.5625,0.00326299957026214,0.003064516129032258,1.4663461538461537,0.0036956521739130435,0.10099529109589042,0.175,0.002933884297520661,0.0045992031872509965,0.004699748110831233,0.9625,0.006535971223021582,0.0047161290322580655,2.2932692307692304,0.0080625,0.2201990582191781,0.235,0.004586776859504133
1705514559,0.5200852710151267,1.5600698602794043,0.3969346622369884,26.685665426617344,0.3126249554790422,7.1626698816309675,0.6357647058823478,3.157680786512517,2.3472096255953154,0.2677756968161285,0.2060116108729836,108556288,44298240,11595776,45854720,43372544,16494592,33128448,10375168,46465024,2977792,8638464,35864.628478942424,0,0,0,0,0,18050.016525283685,4,4,9,4,3,31,3,4,4,4,2,11.2,18.4,0.8,60.133,0.867,10.8,8.933,1,102.133,14.867,5.4,0,0.00299601593625498,0.0030554156171284635,0.5625,0.00326299957026214,0.003064516129032258,1.4663461538461537,0.0036956521739130435,0.10099529109589042,0.175,0.002933884297520661,0.0045992031872509965,0.004699748110831233,0.9625,0.006535971223021582,0.0047161290322580655,2.2932692307692304,0.0080625,0.2201990582191781,0.235,0.004586776859504133
1705514560,0.5100011482349155,1.5600698602794043,0.3179399999999966,26.685665426617344,0.3126249554790422,7.1626698816309675,0.6357647058823478,3.2152874383211105,2.3472096255953154,0.2677756968161285,0.2060116108729836,108556288,44298240,11595776,45854720,43372544,16494592,33128448,10375168,46465024,2977792,8638464,35169.23613233281,0,0,0,0,0,18050.016525283685,4,4,9,4,3,31,3,4,4,4,2,11.2,18.4,0.8,60.133,0.867,10.8,8.933,1,102.133,14.867,5.4,0,0.00299601593625498,0.0030554156171284635,0.5625,0.00326299957026214,0.003064516129032258,1.4663461538461537,0.0036956521739130435,0.10099529109589042,0.175,0.002933884297520661,0.0045992031872509965,0.004699748110831233,0.9625,0.006535971223021582,0.0047161290322580655,2.2932692307692304,0.0080625,0.2201990582191781,0.235,0.004586776859504133
1705514561,0.4999170254547044,1.5600698602794043,0.3179399999999966,27.194127269100633,0.3126249554790422,7.1626698816309675,0.6357647058823478,3.2152874383211105,1.6975308871351995,0.2722092731380199,0.2060116108729836,108556288,44298240,11595776,45961216,43372544,16494592,33128448,10375168,46465024,2973696,8638464,34473.84378572318,0,0,0,0,0,14687.847384085773,4,4,9,4,3,31,3,4,4,4,2,11.2,18.4,0.8,60.133,0.867,10.8,8.933,1,102.133,14.867,5.4,0,0.00299601593625498,0.0030554156171284635,0.5625,0.00326299957026214,0.003064516129032258,1.4663461538461537,0.0036956521739130435,0.10099529109589042,0.175,0.002933884297520661,0.0045992031872509965,0.004699748110831233,0.9625,0.006535971223021582,0.0047161290322580655,2.2932692307692304,0.0080625,0.2201990582191781,0.235,0.004586776859504133
1705514562,0.6821051885203665,1.5600698602794043,0.381172902401631,27.194127269100633,0.3126249554790422,7.309743240005163,0.6357647058823478,3.2152874383211105,1.7394116220302884,0.2722092731380199,0.2165809585029621,108687360,44298240,11595776,45961216,43372544,16662528,33128448,10375168,46465024,2973696,8634368,58085.90218566643,0,0,0,0,0,14687.847384085773,4,4,9,4,3,32,3,4,4,4,2,11.2,18.4,0.8,60.133,0.867,10.8,8.933,1,102.133,14.867,5.4,0,0.00299601593625498,0.0030554156171284635,0.5625,0.00326299957026214,0.003064516129032258,1.4663461538461537,0.0036956521739130435,0.10099529109589042,0.175,0.002933884297520661,0.0045992031872509965,0.004699748110831233,0.9625,0.006535971223021582,0.0047161290322580655,2.2932692307692304,0.0080625,0.2201990582191781,0.235,0.004586776859504133
1705514563,0.6821051885203665,1.6220802453360508,0.37343657128257135,27.194127269100633,0.3126249554790422,7.309743240005163,0.6357647058823478,3.2152874383211105,1.3479733333333381,0.2722092731380199,0.2165809585029621,108687360,44298240,11595776,45961216,43372544,16662528,33128448,10375168,46465024,2973696,8634368,58085.90218566643,0,0,0,0,0,14687.847384085773,4,4,9,4,3,32,3,4,4,4,2,11.733,18.4,0.8,60.133,1,10.8,8.933,1,102.133,14.867,5.4,0,0.003,0.0030554156171284635,0.5625,0.00326299957026214,0.0030571428571428572,1.4663461538461537,0.0036956521739130435,0.10099529109589042,0.175,0.002933884297520661,0.004606153846153847,0.004699748110831233,0.9625,0.006535971223021582,0.004702857142857143,2.2932692307692304,0.0080625,0.2201990582191781,0.235,0.004586776859504133
1705514564,0.6821051885203665,1.6220802453360508,0.4318450412782361,27.194127269100633,0.3126249554790422,7.309743240005163,0.6357647058823478,3.2152874383211105,1.862997614773919,0.2722092731380199,0.2165809585029621,108687360,44298240,11612160,45961216,43372544,16662528,33128448,10375168,46592000,2973696,8634368,58085.90218566643,0,0,0,0,0,14687.847384085773,4,4,9,4,3,32,3,4,4,4,2,13.133,20.933,1,67,1,10.8,11.8,1,134.2,17,6.733,0,0.0030037453183520595,0.0030551558752997597,0.4861111111111112,0.0032684677078936267,0.0030571428571428572,1.480324074074074,0.0036956521739130435,0.00494581673306773,0.175,0.002913385826771654,0.0046127340823970036,0.0046992805755395675,0.9500000000000002,0.006621710526315811,0.004702857142857143,2.2960648148148146,0.0080625,0.21976589933671475,0.235,0.004582677165354331
1705514565,0.7302876742642133,1.6220802453360508,0.4318450412782361,27.194127269100633,0.3126249554790422,7.309743240005163,0.6357647058823478,3.2152874383211105,1.9051688263721243,0.2722092731380199,0.2165809585029621,108687360,44298240,11612160,45961216,43372544,16662528,33128448,10375168,46592000,2973696,8634368,72511.61761451648,0,0,0,0,0,14687.847384085773,4,4,9,4,3,32,3,4,4,4,2,13.133,23.667,1,67,1,10.8,11.8,1,134.2,17,6.733,0,0.0030037453183520595,0.003054298642533937,0.4861111111111112,0.0032684677078936267,0.0030571428571428572,1.480324074074074,0.0036956521739130435,0.00494581673306773,0.175,0.002913385826771654,0.0046127340823970036,0.004697737556561087,0.9500000000000002,0.006621710526315811,0.004702857142857143,2.2960648148148146,0.0080625,0.21976589933671475,0.235,0.004582677165354331
1705514566,0.7302876742642133,1.6220802453360508,0.4318450412782361,27.194127269100633,0.20258384237825966,7.309743240005163,0.6357647058823478,3.2800935288169497,1.9473400379703292,0.2783912133420402,0.23158059304809805,108687360,44298240,11612160,45961216,43376640,16662528,33128448,11120640,46592000,2973696,8634368,72511.61761451648,0,0,0,0,0,18437.577367153564,4,4,9,4,3,32,3,4,4,4,2,13.133,23.667,1,67,1,10.8,11.8,1,134.2,17,6.733,0,0.0030037453183520595,0.003054298642533937,0.4861111111111112,0.0032684677078936267,0.0030571428571428572,1.480324074074074,0.0036956521739130435,0.00494581673306773,0.175,0.002913385826771654,0.0046127340823970036,0.004697737556561087,0.9500000000000002,0.006621710526315811,0.004702857142857143,2.2960648148148146,0.0080625,0.21976589933671475,0.235,0.004582677165354331
1705514567,0.7302876742642133,1.6220802453360508,0.4318450412782361,27.194127269100633,0.20799874905664062,7.309743240005163,0.7095240848898385,3.2800935288169497,1.9895112495685345,0.2783912133420402,0.23158059304809805,108687360,44298240,11612160,45961216,43376640,16662528,33128448,11120640,46592000,2973696,8634368,72511.61761451648,0,0,0,0,0,18437.577367153564,4,4,9,4,3,32,3,4,4,4,2,13.133,23.667,1,67,1,10.8,11.8,1,134.2,17,6.733,0,0.0030037453183520595,0.003054298642533937,0.4861111111111112,0.0032684677078936267,0.0030571428571428572,1.480324074074074,0.0036956521739130435,0.00494581673306773,0.175,0.002913385826771654,0.0046127340823970036,0.004697737556561087,0.9500000000000002,0.006621710526315811,0.004702857142857143,2.2960648148148146,0.0080625,0.21976589933671475,0.235,0.004582677165354331
1705514568,0.7302876742642133,1.6220802453360508,0.4318450412782361,27.194127269100633,0.2134136557350217,7.456775802254892,0.7095240848898385,3.2800935288169497,2.0316824611667403,0.2783912133420402,0.23158059304809805,108687360,44298240,11612160,45961216,43376640,16662528,33128448,11120640,46592000,2973696,8634368,72511.61761451648,0,0,0,0,0,18437.577367153564,4,4,9,4,3,32,3,4,4,4,2,13.133,23.667,1,67,1,10.2,11.8,1,134.2,17,6.733,0,0.0030037453183520595,0.003054298642533937,0.4861111111111112,0.0032684677078936267,0.0030571428571428572,1.4934210526315792,0.0036956521739130435,0.00494581673306773,0.175,0.002913385826771654,0.0046127340823970036,0.004697737556561087,0.9500000000000002,0.006621710526315811,0.004702857142857143,2.2986842105263157,0.0080625,0.21976589933671475,0.235,0.004582677165354331
1705514569,0.7302876742642133,1.2338623732856226,0.4318450412782361,27.194127269100633,0.21882856241340265,7.456775802254892,0.7095240848898385,3.2800935288169497,2.0738536727649457,0.27839121334204026,0.23158059304809805,108687360,44298240,11612160,45961216,43376640,16662528,33128448,11120640,46592000,2973696,8634368,72511.61761451648,0,0,0,0,0,18437.577367153564,4,4,9,4,3,32,3,4,4,4,2,13.133,23.867,1.133,67.533,1.133,10.2,11.8,1.133,133.867,16.267,7,0,0.0030037453183520595,0.0030560538116591925,0.5,0.0032696817420435507,0.003,1.4934210526315792,0.003769230769230769,0.10014378834355829,0.175,0.002916666666666667,0.0046127340823970036,0.004700896860986547,1.0000000000000018,0.006655844155844157,0.0046,2.2986842105263157,0.0082,0.22002875766871166,0.235,0.004583333333333334
1705514570,0.7302876742642133,1.2068277025300218,0.4318450412782361,27.194127269100633,0.22424346909178366,7.456775802254892,0.7095240848898385,3.2800935288169497,2.530272695892322,0.27839121334204026,0.23158059304809805,108687360,44298240,11612160,45961216,43376640,16662528,33128448,11120640,46592000,2973696,8634368,72511.61761451648,0,0,0,0,0,18437.577367153564,4,4,9,4,3,32,3,4,4,4,2,13.133,23.867,1.133,67.533,1.133,10.2,11.8,1.133,133.867,16.267,7,0,0.0030037453183520595,0.0030560538116591925,0.5,0.0032696817420435507,0.003,1.4934210526315792,0.003769230769230769,0.10014378834355829,0.175,0.002916666666666667,0.0046127340823970036,0.004700896860986547,1.0000000000000018,0.006655844155844157,0.0046,2.2986842105263157,0.0082,0.22002875766871166,0.235,0.004583333333333334
1705514571,0.7302876742642133,1.179793031774421,0.4318450412782361,22.65529604287105,0.22965837577016468,7.456775802254892,0.7095240848898385,3.2800935288169506,2.530272695892322,0.27839121334204026,0.23158059304809805,108687360,44298240,11612160,45961216,43376640,16662528,33128448,11120640,46592000,2973696,8634368,72511.61761451648,0,0,0,0,0,18437.577367153564,4,4,9,4,3,32,3,4,4,4,2,13.133,23.867,1.133,67.533,1.133,10.2,11.8,1.133,133.867,16.267,7,0,0.0030037453183520595,0.0030560538116591925,0.5,0.0032696817420435507,0.003,1.4934210526315792,0.003769230769230769,0.10014378834355829,0.175,0.002916666666666667,0.0046127340823970036,0.004700896860986547,1.0000000000000018,0.006655844155844157,0.0046,2.2986842105263157,0.0082,0.22002875766871166,0.235,0.004583333333333334
1705514572,0.7302876742642133,1.1527583610188201,0.4318450412782361,23.119348972334514,0.23507328244854564,7.456775802254892,0.7095240848898385,3.2800935288169506,2.530272695892322,0.27839121334204026,0.23158059304809805,108687360,44298240,11612160,45961216,43376640,16662528,33128448,11120640,46592000,2973696,8634368,72511.61761451648,0,0,0,0,0,18437.577367153564,4,4,9,4,3,32,3,4,4,4,2,13.133,23.867,1.133,65.533,1.133,10.2,11.8,1.133,133.867,16.267,7,0,0.0030037453183520595,0.0030560538116591925,0.5,0.003269230769230769,0.003,1.4934210526315792,0.0037586206896551727,0.10014378834355829,0.175,0.002916666666666667,0.0046127340823970036,0.004700896860986547,1.0000000000000018,0.006514970059880237,0.0046,2.2986842105263157,0.008181818181818182,0.22002875766871166,0.235,0.004583333333333334
1705514573,0.7302876742642133,1.6118203846736303,0.4318450412782361,27.84317576780785,0.24048818912692668,7.456775802254892,0.7095240848898385,3.2800935288169506,2.530272695892322,0.27839121334204026,0.23158059304809805,108687360,44306432,11612160,45961216,43376640,16662528,33128448,11120640,46592000,2973696,8634368,72511.61761451648,0,0,0,0,0,18437.577367153564,4,4,9,4,3,32,3,4,4,4,2,13.133,23.867,1.133,65.533,1.133,10.2,11.8,1.133,133.867,16.267,7,0,0.0030037453183520595,0.0030560538116591925,0.5,0.003269230769230769,0.003,1.4934210526315792,0.0037586206896551727,0.10014378834355829,0.175,0.002916666666666667,0.0046127340823970036,0.004700896860986547,1.0000000000000018,0.006514970059880237,0.0046,2.2986842105263157,0.008181818181818182,0.22002875766871166,0.235,0.004583333333333334
1705514574,0.7302876742642133,1.6118203846736303,0.4318450412782361,27.15757892346134,0.24590309580530767,7.456775802254892,0.7095240848898385,3.2800935288169497,2.530272695892322,0.27839121334204026,0.23158059304809805,108687360,44306432,11612160,46170112,43376640,16662528,33128448,11120640,46592000,2973696,8634368,72511.61761451648,0,0,0,0,0,18437.577367153564,4,4,9,4,3,32,3,4,4,4,2,13.133,23.867,1.133,65.533,1.133,10.2,11.8,1.133,133.867,16.267,7,0,0.0030037453183520595,0.0030560538116591925,0.5,0.003269230769230769,0.003,1.4934210526315792,0.0037586206896551727,0.10014378834355829,0.175,0.002916666666666667,0.0046127340823970036,0.004700896860986547,1.0000000000000018,0.006514970059880237,0.0046,2.2986842105263157,0.008181818181818182,0.22002875766871166,0.235,0.004583333333333334
1705514575,0.6782462231235812,1.6118203846736303,0.4318450412782361,27.15757892346134,0.2513180024836887,7.456775802254892,1.0473292352334744,3.2800935288169497,2.530272695892322,0.27839121334204026,0.23158059304809805,108687360,44306432,11612160,46170112,43376640,16662528,36655104,11120640,46592000,2973696,8634368,63358.71302614166,0,0,0,0,0,18437.577367153564,4,4,9,4,3,32,3,4,4,4,2,13.133,23.867,1.133,65.533,1.133,10.2,11.8,1.133,133.867,16.267,7,0,0.0030037453183520595,0.0030560538116591925,0.5,0.003269230769230769,0.003,1.4934210526315792,0.0037586206896551727,0.10014378834355829,0.175,0.002916666666666667,0.0046127340823970036,0.004700896860986547,1.0000000000000018,0.006514970059880237,0.0046,2.2986842105263157,0.008181818181818182,0.22002875766871166,0.235,0.004583333333333334
